url_path,views_total,views_unique
/grp-bork/nHUMAnN,9,6
/grp-bork/nHUMAnN/actions,3,1
/grp-bork/nHUMAnN/actions/runs/14867151434,2,1
/grp-bork/nhumann,1,1
/grp-bork/nHUMAnN/actions/runs/14843576405,1,1
/grp-bork/nHUMAnN/actions/runs/14843576405/job/41672044147,1,1
/grp-bork/nHUMAnN/actions/runs/14867151434/job/41746654324,1,1
/grp-bork/nHUMAnN/actions/runs/14867151434/job/41752242307,1,1
/grp-bork/nHUMAnN/actions/runs/14868822995,1,1
/grp-bork/nHUMAnN/actions/runs/14868822995/job/41752232102,1,1
